"(41.9664224, -87.7279578)","(41.9645962, -87.7279098)","(41.9640942, -87.7278982)","(41.9640871, -87.7291239)","(41.9640801, -87.7303326)","(41.964073, -87.7315583)","(41.9634252, -87.7315405)","(41.9631492, -87.7311346)","(41.9624991, -87.731967)","(41.9618373, -87.7327651)","(41.9609032, -87.7327147)","(41.9608865, -87.7341979)","(41.96087, -87.7356614)","(41.9608548, -87.7370065)","(41.9608389, -87.7384203)","(41.9608232, -87.7398192)","(41.9608074, -87.7412216)","(41.9608018, -87.7417202)","(41.9607632, -87.7439553)","(41.9607566, -87.7450859)","(41.960745, -87.7463084)","(41.960738, -87.7467231)","(41.9607176, -87.7475382)","(41.9598213, -87.7475124)","(41.958004, -87.7457105)","(41.9598213, -87.7475124)","(41.9607176, -87.7475382)","(41.9617803, -87.7475684)","(41.9639244, -87.7474623)","(41.9643801, -87.7476272)","(41.9680327, -87.7477227)","(41.9689291, -87.7477091)","(41.9698535, -87.7478539)","(41.9707709, -87.7478769)","(41.9716833, -87.7478918)","(41.9725915, -87.7479037)","(41.9728962, -87.7479179)","(41.975339, -87.7479842)","(41.9779385, -87.748088)","(41.9789898, -87.7481167)","(41.9800374, -87.7481439)","(41.9803464, -87.7481544)","(41.9855897, -87.7483)","(41.9861295, -87.747089)","(41.9872088, -87.747093)","(41.987701, -87.7460486)","(41.9885252, -87.7458974)","(41.9898937, -87.7446632)","(41.9899968, -87.7446662)","(41.9911893, -87.7443926)","(41.9927325, -87.743062)","(41.994279, -87.741765)","(41.9956307, -87.74108)","(41.994279, -87.741765)","(41.993787, -87.7407519)","(41.9933026, -87.7397446)","(41.9917911, -87.7409946)","(41.9912606, -87.7398907)","(41.9900436, -87.7407975)","(41.9899394, -87.7407953)","(41.9881327, -87.7407579)","(41.9881506, -87.7395499)","(41.988165, -87.7383249)","(41.9863549, -87.7383407)","(41.9845259, -87.7383622)","(41.9863549, -87.7383407)","(41.9868533, -87.7372308)","(41.990076, -87.73296)","(41.9900833, -87.7324807)","(41.9900918, -87.7322153)","(41.990105, -87.7315571)","(41.9901239, -87.7300823)","(41.9901459, -87.7286343)","(41.9901546, -87.7279097)","(41.9901459, -87.7286343)","(41.9849225, -87.7284784)","(41.9843113, -87.7284598)","(41.9842953, -87.7296935)","(41.9842795, -87.7309097)","(41.9842637, -87.7321305)","(41.9828082, -87.732107)","(41.9828195, -87.7308676)","(41.9828307, -87.7296452)","(41.9828405, -87.7284124)","(41.9755268, -87.728239)","(41.9718847, -87.7281388)","(41.9700753, -87.7280883)","(41.9682509, -87.7280308)","(41.9664224, -87.7279578)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(41.9795085, -87.6926934)","(41.9785938, -87.6926214)","(41.9776839, -87.6925385)","(41.9767698, -87.6924093)","(41.9758766, -87.6923525)","(41.9748665, -87.6922582)","(41.9740402, -87.6920433)","(41.9729982, -87.6913826)","(41.971911, -87.6906747)","(41.9708422, -87.6899745)","(41.9704135, -87.6889607)","(41.9697191, -87.6889394)","(41.968612, -87.688893)","(41.9686159, -87.6885527)","(41.9686295, -87.6876795)","(41.9686481, -87.6864692)","(41.9686667, -87.6852564)","(41.9686853, -87.6840424)","(41.9687033, -87.6828426)","(41.9687085, -87.6824157)","(41.9687219, -87.6816114)","(41.9687333, -87.6807964)","(41.9687373, -87.6804077)","(41.9687532, -87.6791848)","(41.9687781, -87.6776906)","(41.968803, -87.6762015)","(41.9688172, -87.6747308)","(41.9688228, -87.6741628)","(41.9688424, -87.6725942)","(41.9688581, -87.6710214)","(41.968876, -87.6694766)","(41.9688774, -87.6693485)","(41.9689051, -87.6674952)","(41.9689189, -87.6663547)","(41.9689239, -87.6659551)","(41.968949, -87.6646001)","(41.9689572, -87.6642024)","(41.968973, -87.6630888)","(41.9689805, -87.6627306)","(41.9690033, -87.6614859)","(41.9690123, -87.6610496)","(41.9690213, -87.6596735)","(41.9690318, -87.6588766)","(41.96905, -87.6576294)","(41.9690704, -87.6562254)","(41.9690906, -87.6548335)","(41.9691588, -87.6501381)","(41.969172, -87.6496437)","(41.9692668, -87.6488802)","(41.9693059, -87.6485767)","(41.9694531, -87.6474763)","(41.969478, -87.6472419)","(41.9709844, -87.6482578)","(41.9743815, -87.6492074)","(41.9814405, -87.6523858)","(41.9838925, -87.6535202)","(41.9838156, -87.6551966)","(41.9837086, -87.6559151)","(41.9836954, -87.6566205)","(41.9836693, -87.6580213)","(41.9836311, -87.6600736)","(41.9836107, -87.6613538)","(41.9835916, -87.6625557)","(41.9835758, -87.6635542)","(41.9835727, -87.6637592)","(41.9835547, -87.6649558)","(41.9834973, -87.6687663)","(41.9834829, -87.6697512)","(41.9834811, -87.6698712)","(41.9834364, -87.6722679)","(41.9834234, -87.6730195)","(41.9833647, -87.6746068)","(41.9832857, -87.6766046)","(41.9820433, -87.679565)","(41.9807658, -87.6820054)","(41.9796118, -87.6842267)","(41.9795329, -87.6843981)","(41.9789855, -87.6856255)","(41.9784522, -87.6868249)","(41.977735, -87.6884319)","(41.9777033, -87.6892201)","(41.9776958, -87.6904936)","(41.9776926, -87.6910494)","(41.9776892, -87.6916313)","(41.9776839, -87.6925385)","(41.9785938, -87.6926214)","(41.9795085, -87.6926934)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(41.9472845, -87.651901)","(41.9473034, -87.6507092)","(41.947315, -87.6494933)","(41.9491279, -87.649549)","(41.9501145, -87.6495701)","(41.9511896, -87.6496096)","(41.9527494, -87.6496382)","(41.953254, -87.6496832)","(41.9545615, -87.6497133)","(41.9556577, -87.6497441)","(41.9560127, -87.6497541)","(41.9573525, -87.6497918)","(41.9578365, -87.6498054)","(41.9584936, -87.6498239)","(41.9593021, -87.6498467)","(41.9603724, -87.6498768)","(41.9609499, -87.6498931)","(41.9618431, -87.6499182)","(41.9627474, -87.6499436)","(41.9636778, -87.6499698)","(41.9645325, -87.6499938)","(41.9654832, -87.6500206)","(41.9654992, -87.648611)","(41.9655624, -87.64803)","(41.9657757, -87.6464121)","(41.9667175, -87.6428643)","(41.9636734, -87.6385455)","(41.960039, -87.6394193)","(41.9636734, -87.6385455)","(41.9624973, -87.6422432)","(41.9620856, -87.6455339)","(41.9619079, -87.6468781)","(41.9610003, -87.6468368)","(41.9593602, -87.6466925)","(41.9585454, -87.6464811)","(41.9579187, -87.6463505)","(41.9557771, -87.6455463)","(41.9546336, -87.6452346)","(41.9530609, -87.6449959)","(41.952539, -87.6450264)","(41.9523388, -87.6450426)","(41.9516872, -87.6450277)","(41.9504649, -87.6445731)","(41.9486379, -87.6434496)","(41.9477004, -87.6428985)","(41.9467853, -87.6423752)","(41.9461125, -87.6419895)","(41.9448255, -87.6412867)","(41.9433821, -87.6405248)","(41.942285, -87.6399357)","(41.9412034, -87.639574)","(41.9401186, -87.639537)","(41.9387728, -87.6394948)","(41.9377318, -87.6394611)","(41.9365783, -87.6394235)","(41.9355872, -87.6393914)","(41.9343445, -87.639351)","(41.9329163, -87.6393056)","(41.932728, -87.6391725)","(41.9322935, -87.6386812)","(41.9311325, -87.6371345)","(41.9257453, -87.6336208)","(41.9260012, -87.6318534)","(41.9262229, -87.6306697)","(41.927967, -87.6317354)","(41.9309318, -87.6319386)","(41.931373, -87.6319301)","(41.932803, -87.6319066)","(41.9333518, -87.631924)","(41.9351724, -87.6324945)","(41.9356053, -87.6327621)","(41.9373228, -87.6343815)","(41.9376297, -87.6348111)","(41.9390726, -87.6367597)","(41.940568, -87.6380877)","(41.9402676, -87.6387965)","(41.9399314, -87.6386058)","(41.9388998, -87.6368257)","(41.9362908, -87.633511)","(41.9359062, -87.6331962)","(41.9340824, -87.6322748)","(41.933631, -87.6321716)","(41.9318784, -87.632122)","(41.9314563, -87.6321287)","(41.9298185, -87.6321547)","(41.9292867, -87.6321563)","(41.9277894, -87.6318725)","(41.9260012, -87.6318534)","(41.9257453, -87.6336208)","(41.9311325, -87.6371345)","(41.9322935, -87.6386812)","(41.932728, -87.6391725)","(41.9329163, -87.6393056)","(41.9343445, -87.639351)","(41.9355872, -87.6393914)","(41.9365783, -87.6394235)","(41.9377318, -87.6394611)","(41.9387728, -87.6394948)","(41.9401186, -87.639537)","(41.9402676, -87.6387965)","(41.9399314, -87.6386058)","(41.9388998, -87.6368257)","(41.9362908, -87.633511)","(41.9359062, -87.6331962)","(41.9340824, -87.6322748)","(41.933631, -87.6321716)","(41.9318784, -87.632122)","(41.9314563, -87.6321287)","(41.9298185, -87.6321547)","(41.9292867, -87.6321563)","(41.9277894, -87.6318725)","(41.9260012, -87.6318534)","(41.9262229, -87.6306697)","(41.927967, -87.6317354)","(41.9309318, -87.6319386)","(41.931373, -87.6319301)","(41.932803, -87.6319066)","(41.9333518, -87.631924)","(41.9351724, -87.6324945)","(41.9356053, -87.6327621)","(41.9373228, -87.6343815)","(41.9376297, -87.6348111)","(41.9390726, -87.6367597)","(41.940568, -87.6380877)","(41.9423459, -87.6395096)","(41.9452361, -87.6410693)","(41.9456942, -87.6413126)","(41.947356, -87.6422505)","(41.9501142, -87.6438914)","(41.9505185, -87.6441397)","(41.9529404, -87.644568)","(41.9546674, -87.6441624)","(41.9546336, -87.6452346)","(41.9530609, -87.6449959)","(41.952539, -87.6450264)","(41.9523388, -87.6450426)","(41.9516601, -87.6478292)","(41.9511896, -87.6496096)","(41.9501145, -87.6495701)","(41.9500792, -87.6519779)","(41.9490847, -87.6519558)","(41.9472845, -87.651901)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(41.9187462, -87.7657792)","(41.9130322, -87.765634)","(41.9126617, -87.765621)","(41.9126329, -87.7680387)","(41.9126051, -87.7703718)","(41.912591, -87.7715567)","(41.9129473, -87.7715742)","(41.9129321, -87.7728354)","(41.912917, -87.7740878)","(41.912902, -87.7753362)","(41.9128874, -87.7765496)","(41.9128823, -87.7769726)","(41.9128727, -87.7777736)","(41.9128582, -87.7789766)","(41.9128433, -87.7802151)","(41.9128321, -87.7811494)","(41.912815, -87.7825671)","(41.9128043, -87.7834554)","(41.9127844, -87.7851074)","(41.9127648, -87.7867379)","(41.9127452, -87.788365)","(41.9127256, -87.7899956)","(41.9127109, -87.7912216)","(41.9126962, -87.7924419)","(41.9126814, -87.7936663)","(41.9126665, -87.7949011)","(41.9126522, -87.7960967)","(41.9126375, -87.7973141)","(41.9126226, -87.7985566)","(41.9126002, -87.8003984)","(41.9125786, -87.8022152)","(41.9126002, -87.8003984)","(41.9107779, -87.8003397)","(41.9090135, -87.8002808)","(41.9090009, -87.8011747)","(41.9089877, -87.8021163)","(41.9089797, -87.8026785)","(41.908962, -87.8039398)","(41.9089354, -87.8057682)","(41.9107133, -87.8058266)","(41.9107332, -87.8040016)","(41.9107556, -87.8021674)","(41.9125786, -87.8022152)","(41.9126002, -87.8003984)","(41.9107779, -87.8003397)","(41.9108004, -87.7984977)","(41.9108155, -87.7972597)","(41.9108305, -87.7960356)","(41.9108455, -87.7948532)","(41.91086, -87.7936142)","(41.9108749, -87.7923989)","(41.9108898, -87.7911754)","(41.9109049, -87.7899407)","(41.9109247, -87.7883212)","(41.9109446, -87.7866852)","(41.9109647, -87.7850497)","(41.9109847, -87.7834053)","(41.9110087, -87.7817781)","(41.9110242, -87.7801677)","(41.9110394, -87.7789268)","(41.9110542, -87.7777064)","(41.9110691, -87.7764875)","(41.911084, -87.7752749)","(41.9110993, -87.7740209)","(41.9111145, -87.7727707)","(41.9111297, -87.7715258)","(41.9111442, -87.7703387)","(41.9126051, -87.7703718)","(41.9126329, -87.7680387)","(41.9126617, -87.765621)","(41.9130322, -87.765634)","(41.9187462, -87.7657792)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(41.9212081, -87.6973018)","(41.9206568, -87.6972858)","(41.9195974, -87.697255)","(41.9195354, -87.6972532)","(41.9185416, -87.6972243)","(41.9181494, -87.6972129)","(41.9174943, -87.6971939)","(41.9156809, -87.6971412)","(41.9139203, -87.69709)","(41.9123723, -87.6970593)","(41.9123627, -87.6980711)","(41.9123524, -87.6991564)","(41.9123413, -87.7003224)","(41.9123183, -87.7015974)","(41.9121472, -87.7019317)","(41.9101651, -87.7018753)","(41.9092329, -87.7017267)","(41.9101651, -87.7018753)","(41.9121472, -87.7019317)","(41.9123183, -87.7015974)","(41.9139412, -87.7016385)","(41.9156329, -87.7016846)","(41.9174537, -87.7016636)","(41.9185088, -87.7015412)","(41.9195425, -87.70157)","(41.9206149, -87.7015998)","(41.9206294, -87.700104)","(41.9206431, -87.6987006)","(41.9206568, -87.6972858)","(41.9212081, -87.6973018)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(41.6913124, -87.6685188)","(41.6917029, -87.6697419)","(41.691724, -87.6698036)","(41.6919263, -87.6704768)","(41.6919435, -87.6709468)","(41.6919343, -87.6719225)","(41.6924921, -87.6715551)","(41.6930579, -87.6715322)","(41.693116, -87.6715336)","(41.6944148, -87.6715738)","(41.6954753, -87.671594)","(41.6963858, -87.6715975)","(41.6969138, -87.6729231)","(41.6991881, -87.6729999)","(41.6991917, -87.6728019)","(41.7010214, -87.6728595)","(41.7019204, -87.6728882)","(41.7028635, -87.6729204)","(41.7046948, -87.6729809)","(41.7065207, -87.6730367)","(41.706499, -87.674377)","(41.7064852, -87.6752269)","(41.7083035, -87.6752746)","(41.7082784, -87.6768462)","(41.7101008, -87.676898)","(41.7119084, -87.6769508)","(41.7137304, -87.6770058)","(41.7155471, -87.6770552)","(41.7173687, -87.6771097)","(41.7191891, -87.6771667)","(41.7209499, -87.6772116)","(41.7210761, -87.6772151)","(41.7227622, -87.6772684)","(41.7228619, -87.6760726)","(41.7246808, -87.676117)","(41.7265087, -87.6761738)","(41.7283238, -87.6762267)","(41.7283447, -87.6746175)","(41.7283657, -87.672993)","(41.726554, -87.6729444)","(41.7247061, -87.6744929)","(41.7228853, -87.6744563)","(41.7229062, -87.6728317)","(41.721132, -87.6727986)","(41.7210061, -87.6727962)","(41.7210109, -87.6723585)","(41.721041, -87.6697457)","(41.721051, -87.6691362)","(41.721064, -87.6683413)","(41.7210788, -87.6674335)","(41.7210886, -87.6665546)","(41.7211077, -87.665509)","(41.7211214, -87.6647591)","(41.7211305, -87.6642604)","(41.7183607, -87.6631735)","(41.7139863, -87.6615907)","(41.7139663, -87.6633327)","(41.7139313, -87.6653592)","(41.7138982, -87.6672461)","(41.7138912, -87.6676702)","(41.7120666, -87.6677168)","(41.7120412, -87.6688879)","(41.7102295, -87.6693878)","(41.7089606, -87.6700249)","(41.7080137, -87.670249)","(41.7065588, -87.6706856)","(41.7065365, -87.6720619)","(41.7065207, -87.6730367)","(41.706499, -87.674377)","(41.7064852, -87.6752269)","(41.7064796, -87.6755701)","(41.7064598, -87.6767926)","(41.7064402, -87.6780037)","(41.7064339, -87.678394)","(41.7064206, -87.6792147)","(41.7064074, -87.6800271)","(41.7064014, -87.6803987)","(41.7063853, -87.6816107)","(41.7063865, -87.6829015)","(41.7063842, -87.6841243)","(41.7063822, -87.685328)","(41.7063807, -87.6861762)","(41.7063767, -87.6868449)","(41.7063657, -87.6878)","(41.7063597, -87.6883243)","(41.7063516, -87.6890247)","(41.7063423, -87.6898387)","(41.7063376, -87.6902437)","(41.7081274, -87.6903156)","(41.7081416, -87.6890853)","(41.7063516, -87.6890247)","(41.7063597, -87.6883243)","(41.7054171, -87.6882914)","(41.7045037, -87.6882594)","(41.7035979, -87.6882278)","(41.702672, -87.6881954)","(41.7008384, -87.6881313)","(41.7008104, -87.6896637)","(41.6990082, -87.6896079)","(41.6990039, -87.6900115)","(41.6971744, -87.6899431)","(41.6953573, -87.6898897)","(41.6935324, -87.6898264)","(41.6917007, -87.6897728)","(41.6916869, -87.690959)","(41.6916266, -87.6961516)","(41.6916072, -87.6971765)","(41.6915954, -87.6983885)","(41.6915835, -87.6996033)","(41.6915666, -87.7008091)","(41.6933922, -87.7008825)","(41.6933768, -87.7021506)","(41.6921778, -87.7021179)","(41.6933768, -87.7021506)","(41.6933577, -87.7034329)","(41.6933405, -87.704588)","(41.6933219, -87.7058433)","(41.6933041, -87.7070375)","(41.6932862, -87.7082428)","(41.6932683, -87.7094462)","(41.6950911, -87.7095195)","(41.696921, -87.709593)","(41.6987446, -87.709666)","(41.6987262, -87.710855)","(41.7014822, -87.710952)","(41.7023981, -87.7109832)","(41.7024295, -87.7097811)","(41.702444, -87.7085762)","(41.7024592, -87.7073189)","(41.7042608, -87.7073895)","(41.7024592, -87.7073189)","(41.702444, -87.7085762)","(41.7024295, -87.7097811)","(41.7023981, -87.7109832)","(41.7042051, -87.7110513)","(41.7041871, -87.7122699)","(41.7041691, -87.7134859)","(41.7041508, -87.7147241)","(41.7041328, -87.7159412)","(41.7059867, -87.716012)","(41.7059566, -87.7172915)","(41.7059339, -87.7184586)","(41.7059334, -87.7184982)","(41.706487, -87.7185186)","(41.7075643, -87.7185582)","(41.7084289, -87.71859)","(41.7075643, -87.7185582)","(41.706487, -87.7185186)","(41.7059334, -87.7184982)","(41.7059339, -87.7184586)","(41.7059566, -87.7172915)","(41.7059867, -87.716012)","(41.7060332, -87.7135545)","(41.7059867, -87.716012)","(41.7041328, -87.7159412)","(41.7041147, -87.7171674)","(41.7040965, -87.718396)","(41.7022662, -87.7183197)","(41.7022279, -87.7207681)","(41.7013235, -87.7207361)","(41.7003937, -87.7207031)","(41.7004173, -87.7194696)","(41.70043, -87.7182432)","(41.6986129, -87.7181674)","(41.698632, -87.716935)","(41.6986506, -87.7157317)","(41.6968243, -87.7156641)","(41.6968455, -87.7144494)","(41.6950121, -87.7143797)","(41.6931959, -87.7143211)","(41.6932138, -87.7131163)","(41.6932315, -87.7119242)","(41.6913987, -87.7118509)","(41.6914178, -87.7105897)","(41.6886255, -87.7104722)","(41.6886022, -87.7116322)","(41.6878315, -87.7118013)","(41.6877303, -87.7137145)","(41.6877177, -87.7147789)","(41.6856595, -87.7146952)","(41.684882, -87.7146688)","(41.6849069, -87.7125392)","(41.6849976, -87.7113306)","(41.6849353, -87.7103186)","(41.6841203, -87.7102847)","(41.6841572, -87.707872)","(41.6841945, -87.7054276)","(41.6832845, -87.7053918)","(41.6823665, -87.7053555)","(41.6820495, -87.7053433)","(41.681453, -87.7053199)","(41.6814123, -87.7077433)","(41.682328, -87.7077862)","(41.6832464, -87.7078293)","(41.6841572, -87.707872)","(41.6864789, -87.7079593)","(41.6877397, -87.7080125)","(41.6886818, -87.7080338)","(41.6886586, -87.7092612)","(41.684938, -87.7091119)","(41.6886586, -87.7092612)","(41.6886818, -87.7080338)","(41.6887048, -87.7068127)","(41.6887276, -87.705608)","(41.6887459, -87.7043797)","(41.688764, -87.7031664)","(41.6887854, -87.7019355)","(41.6888032, -87.7007165)","(41.6897417, -87.7007493)","(41.6915666, -87.7008091)","(41.6915835, -87.6996033)","(41.6915954, -87.6983885)","(41.6916072, -87.6971765)","(41.6916266, -87.6961516)","(41.6916869, -87.690959)","(41.6917007, -87.6897728)","(41.691715, -87.68854)","(41.6917292, -87.6873109)","(41.6917453, -87.6859264)","(41.6917575, -87.684876)","(41.6917717, -87.6836557)","(41.6917858, -87.6824378)","(41.6917979, -87.681157)","(41.6918393, -87.6774957)","(41.690853, -87.6774486)","(41.6902003, -87.6772292)","(41.6900876, -87.6773095)","(41.6900038, -87.6771087)","(41.6883033, -87.6766768)","(41.6872764, -87.6767527)","(41.684944, -87.6770585)","(41.684509, -87.6769991)","(41.6844466, -87.6770064)","(41.6843712, -87.6770587)","(41.6842743, -87.6770647)","(41.6840046, -87.6771082)","(41.6837849, -87.6771118)","(41.6831352, -87.6773284)","(41.6823988, -87.677374)","(41.6820994, -87.6773156)","(41.6818345, -87.6772944)","(41.6804858, -87.6772052)","(41.6802863, -87.6747535)","(41.6792623, -87.6749525)","(41.6791638, -87.6749711)","(41.6792623, -87.6749525)","(41.6802863, -87.6747535)","(41.6810802, -87.6745811)","(41.6818802, -87.6744065)","(41.682877, -87.6741193)","(41.6836137, -87.6738148)","(41.6846253, -87.6734219)","(41.6846175, -87.6723462)","(41.6846293, -87.6718273)","(41.6846493, -87.6706082)","(41.685097, -87.6705533)","(41.6875296, -87.6691641)","(41.6892113, -87.6682038)","(41.6909006, -87.667239)","(41.6913124, -87.6685188)"
